,ccode,date,raceref,course,raceclass,n_dist,going,horseno,drawing,jockey,wt_carried,netadj,blinker,trainer,rating,odd_fn,weights,runners,latest_sr,purse,ctry,color_e,sex,foaldate,rank
2351,843,41602,33190,9,3,1400,2,9,9,9,120,0,3,9,67,990,1157,14,104,1000000,1,2,3,40074,13
2352,86,41602,33190,9,3,1400,2,7,11,10,122,-2,9,15,71,100,1078,14,112,1000000,1,2,1,40083,1
2353,727,41602,33190,9,3,1400,2,4,1,15,127,-2,14,17,76,990,1032,14,110,1000000,1,2,1,39369,9
2354,785,41602,33190,9,3,1400,2,14,10,1,112,-2,37,24,61,990,977,14,102,1000000,3,2,3,40281,14
2355,910,41602,33190,9,3,1400,2,5,2,22,125,0,229,16,72,410,1113,14,112,1000000,3,2,1,40295,4
2356,658,41602,33190,9,3,1400,2,11,4,6,115,-2,9,19,64,990,1119,14,108,1000000,2,2,1,39372,11
2357,101,41602,33190,9,3,1400,2,12,12,19,114,-2,9,7,63,290,1030,14,105,1000000,3,2,1,39499,6
2358,470,41602,33190,9,3,1400,2,10,7,24,118,0,93,20,65,210,1108,14,110,1000000,1,3,1,40077,5
2359,450,41602,33191,9,3,1600,2,11,2,13,115,-5,9,13,66,990,1139,14,102,1000000,1,2,1,39723,10
2360,562,41602,33191,9,3,1600,2,3,10,2,130,0,3,3,76,66,1217,14,110,1000000,2,5,3,39369,4
2361,568,41602,33191,9,3,1600,2,14,5,19,115,-2,7,5,63,170,1175,14,112,1000000,1,2,3,39737,2
2362,911,41602,33191,9,3,1600,2,10,13,10,118,-2,23,15,66,890,1138,14,98,1000000,3,2,5,40249,12
2363,735,41602,33191,9,3,1600,2,12,1,14,119,0,9,24,65,990,1083,14,0,1000000,3,2,3,40304,11
2364,912,41602,33191,9,3,1600,2,6,7,5,127,0,1,2,73,510,1140,14,101,1000000,1,2,1,39776,13
2365,913,41602,33191,9,3,1600,2,5,9,4,129,0,1,7,75,290,1099,14,112,1000000,1,2,1,40128,8
2366,323,41602,33191,9,3,1600,2,1,4,20,133,0,230,10,79,57,1044,14,109,1000000,3,2,1,40288,7
2367,758,41602,33191,9,3,1600,2,8,14,24,122,0,13,21,68,260,1100,14,108,1000000,1,2,5,40147,6
2368,678,41602,33191,9,3,1600,2,2,8,3,131,0,3,17,77,49,1080,14,109,1000000,1,4,1,39698,9
2369,243,41602,33191,9,3,1600,2,7,12,22,125,0,3,8,71,500,1229,14,114,1000000,2,2,3,40043,3
2370,608,41602,33191,9,3,1600,2,9,11,18,120,0,3,16,66,65,1127,14,113,1000000,1,3,1,40116,1
2371,94,41602,33191,9,3,1600,2,4,6,16,129,0,3,19,75,31,1064,14,113,1000000,3,2,1,40253,5
2372,449,41602,33191,9,3,1600,2,13,3,12,119,0,18,23,65,490,1106,14,100,1000000,3,2,1,39506,14
2373,105,41602,33192,9,2,1400,2,10,3,2,122,0,1,13,85,120,1185,14,111,1400000,2,3,1,39742,7
2374,26,41602,33192,9,2,1400,2,7,14,10,123,-2,9,15,88,71,1216,14,114,1400000,2,4,1,39666,2
2375,914,41602,33192,9,2,1400,2,4,7,23,130,0,7,5,93,990,1183,14,117,1400000,1,2,1,38989,5
2376,651,41602,33192,9,2,1400,2,8,13,4,122,0,13,16,85,23,1287,14,122,1400000,2,3,1,40075,1
2377,729,41602,33192,9,2,1400,2,2,5,22,131,0,14,16,94,200,1048,14,118,1400000,3,2,1,39134,6
2378,115,41602,33192,9,2,1400,2,5,4,11,128,-2,9,6,93,760,1145,14,112,1400000,1,2,1,39705,10
2379,520,41602,33192,9,2,1400,2,12,10,14,119,0,13,24,82,210,1133,14,118,1400000,3,4,1,39901,3
2380,915,41602,33192,9,2,1400,2,3,11,3,130,0,1,9,93,180,1176,14,106,1400000,4,2,1,40208,14
2381,744,41602,33192,9,2,1400,2,11,6,5,121,0,18,13,84,77,991,14,113,1400000,1,2,1,39751,4
2382,404,41602,33192,9,2,1400,2,6,9,20,127,0,1,18,90,290,1133,14,111,1400000,2,3,1,39667,9
2383,916,41602,33192,9,2,1400,2,9,12,17,122,0,77,23,85,990,1074,14,100,1400000,11,2,1,40275,12
2384,917,41602,33192,9,2,1400,2,1,2,24,132,0,3,10,95,62,1049,14,108,1400000,3,2,3,39895,13
2385,578,41602,33192,9,2,1400,2,14,1,16,119,1,3,17,81,190,1127,14,111,1400000,1,1,1,39011,8
2386,128,41605,33193,10,5,1000,1,6,10,12,128,0,1,12,35,270,1153,11,94,550000,2,5,1,37876,10
2387,918,41605,33193,10,5,1000,1,3,11,6,127,-2,1,22,36,720,1093,11,100,550000,2,3,1,40102,7
2388,1,41605,33193,10,5,1000,1,1,4,22,133,0,1,1,40,71,1158,11,92,550000,1,1,1,38970,11
2389,919,41605,33193,10,5,1000,1,5,7,14,129,0,13,24,36,64,1065,11,99,550000,2,1,1,39694,8
2390,221,41605,33193,10,5,1000,1,2,6,19,130,-2,231,3,39,190,1063,11,101,550000,3,2,1,40280,5
2391,415,41605,33193,10,5,1000,1,4,9,15,127,-2,3,23,36,360,1044,11,101,550000,3,2,1,39219,4
2392,147,41605,33193,10,5,1000,1,7,1,9,126,0,1,20,33,30,1159,11,0,550000,1,2,1,39734,2
2393,719,41605,33193,10,5,1000,1,10,5,8,113,-2,7,12,22,260,1087,11,97,550000,1,3,1,38982,9
2394,122,41605,33193,10,5,1000,1,11,3,1,111,-2,31,7,18,49,1221,11,0,550000,2,2,1,39337,1
2395,855,41605,33193,10,5,1000,1,8,2,20,126,0,1,3,33,300,1142,11,96,550000,2,1,1,40127,6
2396,584,41605,33193,10,5,1000,1,9,8,3,126,0,7,6,33,55,1026,11,102,550000,1,1,1,39385,3
2397,13,41605,33194,10,5,1650,2,11,1,13,108,-5,9,13,19,160,1068,12,0,550000,3,2,1,39929,6
2398,354,41605,33194,10,5,1650,2,1,9,3,133,0,30,11,40,120,1101,12,90,550000,1,2,1,38661,11
2399,624,41605,33194,10,5,1650,2,2,2,19,131,-2,7,7,40,170,1136,12,100,550000,1,1,1,40142,8
2400,920,41605,33194,10,5,1650,2,3,3,17,132,0,3,23,39,160,1184,12,99,550000,2,3,1,39342,4
2401,334,41605,33194,10,5,1650,2,10,5,24,118,0,1,1,25,28,1080,12,104,550000,2,2,1,39343,2
2402,141,41605,33194,10,5,1650,2,8,4,20,128,0,1,3,35,52,1094,12,102,550000,1,2,1,39021,5
2403,332,41605,33194,10,5,1650,2,4,10,1,129,-2,3,22,38,420,1168,12,86,550000,2,2,1,39346,12
2404,142,41605,33194,10,5,1650,2,12,11,12,113,0,37,12,18,580,1066,12,97,550000,1,2,1,38643,9
2405,458,41605,33194,10,5,1650,2,5,12,22,129,0,232,16,36,210,1121,12,101,550000,2,1,1,40056,7
2406,236,41605,33194,10,5,1650,2,7,6,6,126,-2,3,4,35,290,1011,12,102,550000,7,2,1,39135,3
2407,686,41605,33194,10,5,1650,2,9,8,11,119,-2,42,5,28,810,1156,12,91,550000,1,2,1,40131,10
2408,2,41605,33194,10,5,1650,2,6,7,2,129,0,1,2,36,36,1088,12,108,550000,1,2,1,39361,1
2409,409,41605,33195,10,4,1000,2,6,12,3,127,0,17,18,56,170,1075,12,98,725000,2,3,1,40058,7
2410,921,41605,33195,10,4,1000,2,3,1,1,127,-2,1,22,58,350,1136,12,110,725000,3,2,1,39859,2
2411,151,41605,33195,10,4,1000,2,4,2,20,128,0,44,3,57,47,1072,12,106,725000,2,2,1,38628,1
2412,836,41605,33195,10,4,1000,2,12,5,24,120,0,9,6,49,270,1106,12,94,725000,1,2,1,40453,5
2413,543,41605,33195,10,4,1000,2,9,8,13,118,-5,1,13,52,740,1132,12,93,725000,1,2,1,39411,11
2414,368,41605,33195,10,4,1000,2,1,9,8,128,-2,3,12,59,120,1174,12,101,725000,6,2,1,39505,4
2415,922,41605,33195,10,4,1000,2,8,6,11,121,-2,23,6,52,990,1069,12,93,725000,2,1,1,40051,10
2416,150,41605,33195,10,4,1000,2,7,7,17,125,0,233,17,54,910,1069,12,97,725000,3,3,1,39520,6
2417,765,41605,33195,10,4,1000,2,10,10,19,121,-2,3,20,52,72,1096,12,100,725000,6,2,1,39891,3
2418,923,41605,33195,10,4,1000,2,11,4,12,122,0,30,23,51,50,1147,12,94,725000,2,3,3,39712,8
2419,413,41605,33195,10,4,1000,2,2,11,2,129,0,7,7,58,290,1156,12,96,725000,2,3,1,39020,12
2420,596,41605,33195,10,4,1000,2,5,3,5,128,0,9,20,57,25,1116,12,0,725000,1,2,1,39416,9
2421,701,41605,33196,10,4,1200,2,2,12,2,132,0,1,7,59,210,1068,12,107,725000,3,2,5,39921,6
2422,246,41605,33196,10,4,1200,2,6,4,5,130,0,3,23,57,22,1108,12,105,725000,1,3,1,39701,1
2423,441,41605,33196,10,4,1200,2,8,5,9,122,0,9,21,49,990,1053,12,84,725000,2,2,3,40074,12
2424,605,41605,33196,10,4,1200,2,3,9,3,132,0,15,14,59,79,1062,12,110,725000,3,2,1,39879,2
2425,594,41605,33196,10,4,1200,2,9,2,11,119,-2,1,22,48,68,980,12,104,725000,6,2,4,39519,3
2426,924,41605,33196,10,4,1200,2,7,8,15,121,-2,7,17,50,990,1127,12,0,725000,3,2,1,39138,10
2427,188,41605,33196,10,4,1200,2,4,11,20,132,0,30,15,59,100,1070,12,103,725000,2,2,1,40104,5
2428,304,41605,33196,10,4,1200,2,1,7,22,133,0,7,2,60,460,1143,12,100,725000,6,2,1,39905,8
2429,438,41605,33196,10,4,1200,2,5,3,16,131,0,88,8,58,250,1031,12,86,725000,3,2,1,40270,11
2430,840,41605,33196,10,4,1200,2,12,10,6,112,-2,3,4,41,990,1115,12,94,725000,1,3,1,40051,9
2431,699,41605,33196,10,4,1200,2,10,1,23,121,0,15,5,48,75,1225,12,102,725000,2,2,1,39732,4
2432,145,41605,33196,10,4,1200,2,11,6,18,119,0,179,10,46,83,1118,12,100,725000,3,2,1,39918,7
2433,598,41605,33197,10,4,2200,2,12,4,18,117,2,45,24,42,400,1090,12,97,725000,4,2,1,38836,8
2434,158,41605,33197,10,4,2200,2,3,8,17,132,0,3,21,59,430,1069,12,0,725000,3,2,1,39127,9
2435,691,41605,33197,10,4,2200,2,8,12,20,122,0,168,3,49,120,1132,12,105,725000,1,3,1,39720,6
2436,88,41605,33197,10,4,2200,2,1,9,22,133,0,31,9,60,220,1158,12,100,725000,3,1,1,39912,7
2437,734,41605,33197,10,4,2200,2,9,6,8,119,-2,3,1,48,400,1087,12,66,725000,6,2,1,39205,12
2438,925,41605,33197,10,4,2200,2,2,11,23,133,0,9,15,60,260,1054,12,80,725000,8,2,4,39939,11
2439,204,41605,33197,10,4,2200,2,4,10,2,131,0,3,8,58,110,1021,12,110,725000,2,1,1,39022,2
2440,602,41605,33197,10,4,2200,2,7,1,5,125,0,9,6,52,39,1135,12,108,725000,1,2,1,39735,1
2441,527,41605,33197,10,4,2200,2,11,3,11,114,-2,7,11,43,120,1131,12,106,725000,1,2,1,39345,4
2442,162,41605,33197,10,4,2200,2,5,5,6,128,-2,46,14,57,120,1181,12,86,725000,6,3,1,39177,10
2443,159,41605,33197,10,4,2200,2,10,7,15,115,-2,1,20,44,120,1096,12,103,725000,1,2,1,39729,5
2444,407,41605,33197,10,4,2200,2,6,2,3,125,0,7,4,52,25,1006,12,106,725000,4,3,1,39909,3
2445,435,41605,33198,10,3,1200,2,8,8,7,111,-7,1,2,65,74,1092,12,111,1000000,6,3,1,39190,1
2446,926,41605,33198,10,3,1200,2,12,5,8,112,-2,127,14,61,370,1191,12,105,1000000,2,2,1,39696,10
2447,82,41605,33198,10,3,1200,2,3,9,22,131,0,13,9,78,110,1197,12,109,1000000,2,2,1,38960,4
2448,212,41605,33198,10,3,1200,2,9,7,19,116,-2,3,23,65,990,1138,12,91,1000000,2,2,1,39008,11
2449,110,41605,33198,10,3,1200,2,2,4,20,132,0,9,15,79,29,1238,12,115,1000000,2,1,1,40057,5
2450,778,41605,33198,10,3,1200,2,10,2,6,114,-2,26,17,63,370,1201,12,86,1000000,2,2,3,39761,12
2451,75,41605,33198,10,3,1200,2,1,1,24,133,0,1,4,80,62,1106,12,102,1000000,5,2,1,40073,9
2452,87,41605,33198,10,3,1200,2,5,3,9,122,0,1,13,69,110,1061,12,109,1000000,6,2,1,40218,3
2453,343,41605,33198,10,3,1200,2,11,11,11,113,-2,7,10,62,49,1163,12,108,1000000,1,2,1,39699,6
2454,872,41605,33198,10,3,1200,2,6,10,2,122,0,1,13,69,760,1089,12,105,1000000,1,2,1,40134,7
2455,742,41605,33198,10,3,1200,2,4,12,5,126,0,1,20,73,100,1072,12,114,1000000,7,2,1,39513,2
2456,300,41605,33198,10,3,1200,2,7,6,16,121,0,26,19,68,370,1045,12,109,1000000,3,2,1,39511,8
2457,191,41605,33199,10,2,1200,2,5,10,1,121,-2,9,6,88,200,1132,12,119,1400000,6,2,4,39571,7
2458,927,41605,33199,10,2,1200,2,7,9,3,121,0,7,14,86,67,989,12,114,1400000,6,2,4,39552,6
2459,444,41605,33199,10,2,1200,2,4,4,5,124,0,93,20,89,93,1166,12,93,1400000,2,2,1,40102,12
2460,199,41605,33199,10,2,1200,2,1,6,24,133,0,9,4,98,380,978,12,117,1400000,3,2,1,39534,3
2461,436,41605,33199,10,2,1200,2,9,12,23,119,0,9,7,84,46,1214,12,119,1400000,2,2,1,39712,1
2462,818,41605,33199,10,2,1200,2,6,8,20,122,0,9,15,87,230,1205,12,117,1400000,2,2,3,39679,4
2463,27,41605,33199,10,2,1200,2,2,2,22,133,0,7,16,98,120,1262,12,0,1400000,2,2,1,38953,8
2464,728,41605,33199,10,2,1200,2,3,11,16,129,0,3,18,94,170,1026,12,114,1400000,2,2,1,38952,9
2465,193,41605,33199,10,2,1200,2,8,5,9,121,0,3,17,86,910,1248,12,96,1400000,2,3,1,38583,11
2466,185,41605,33199,10,2,1200,2,12,7,8,113,-2,3,9,80,870,1130,12,108,1400000,6,2,1,39871,10
2467,196,41605,33199,10,2,1200,2,11,3,13,112,-5,1,12,82,570,1077,12,112,1400000,6,2,1,39507,5
2468,372,41605,33199,10,2,1200,2,10,1,11,115,-2,35,10,82,22,1065,12,115,1400000,2,2,3,40113,2
2469,399,41605,33200,10,3,1800,2,3,7,15,126,-2,9,17,75,960,1049,12,112,1000000,2,2,1,38977,10
2470,812,41605,33200,10,3,1800,2,5,10,16,127,0,133,19,74,190,1008,12,111,1000000,3,2,1,40208,11
2471,209,41605,33200,10,3,1800,2,8,3,24,120,0,34,10,67,74,1023,12,113,1000000,4,1,1,39093,1
2472,491,41605,33200,10,3,1800,2,7,9,1,120,-2,63,18,69,370,1091,12,108,1000000,6,2,1,39532,7
2473,892,41605,33200,10,3,1800,2,11,11,8,114,-2,234,24,63,990,1182,12,107,1000000,3,2,1,39183,9
2474,489,41605,33200,10,3,1800,2,12,12,19,114,1,96,8,62,990,1212,12,103,1000000,1,2,1,38647,12
2475,322,41605,33200,10,3,1800,2,4,6,23,127,0,3,9,74,37,1119,12,112,1000000,1,2,1,39700,6
2476,211,41605,33200,10,3,1800,2,2,1,20,131,0,1,1,78,53,1172,12,110,1000000,6,2,1,40228,2
2477,488,41605,33200,10,3,1800,2,10,8,3,118,0,3,4,65,200,1126,12,113,1000000,2,2,1,37888,4
2478,813,41605,33200,10,3,1800,2,6,5,9,124,0,9,15,71,45,1065,12,115,1000000,2,2,1,40070,3
2479,402,41605,33200,10,3,1800,2,1,4,5,133,0,32,20,80,110,1099,12,109,1000000,9,3,3,39705,8
2480,702,41605,33200,10,3,1800,2,9,2,18,118,0,81,2,65,62,1146,12,108,1000000,3,2,1,39929,5
2481,61,41609,33201,5,4,1200,1,3,11,24,122,0,14,6,54,97,1111,12,109,750000,6,2,1,40296,4
2482,793,41609,33201,5,4,1200,1,1,7,20,126,0,14,1,58,29,1092,12,112,750000,3,1,1,40277,7
2483,786,41609,33201,5,4,1200,1,4,9,11,118,-2,9,13,52,230,1110,12,103,750000,1,2,1,40440,6
2484,788,41609,33201,5,4,1200,1,5,4,1,118,-2,1,18,52,990,1029,12,93,750000,2,2,1,40505,10
2485,928,41609,33201,5,4,1200,1,10,3,5,120,0,77,3,52,110,1182,12,89,750000,1,2,1,40424,11
2486,790,41609,33201,5,4,1200,1,12,8,19,116,-2,1,20,50,990,1151,12,104,750000,1,2,1,40503,5
2487,929,41609,33201,5,4,1200,1,7,10,17,120,0,77,21,52,820,1143,12,85,750000,2,2,1,40422,12
2488,930,41609,33201,5,4,1200,1,11,1,9,120,0,215,23,52,680,1148,12,105,750000,2,2,1,40475,3
2489,931,41609,33201,5,4,1200,1,9,5,22,120,0,235,16,52,56,1157,12,98,750000,2,2,3,40461,9
2490,791,41609,33201,5,4,1200,1,6,6,16,120,0,37,19,52,79,1058,12,106,750000,2,3,1,40411,2
2491,932,41609,33201,5,4,1200,1,2,12,23,124,0,17,7,56,100,1174,12,104,750000,7,2,1,40254,1
2492,933,41609,33201,5,4,1200,1,8,2,2,120,0,8,10,52,54,1081,12,96,750000,2,1,1,40499,8
2493,591,41609,33202,3,5,1200,1,8,6,14,128,0,3,24,35,780,1074,12,89,550000,2,2,1,39384,12
2494,14,41609,33202,3,5,1200,1,10,5,8,118,-2,61,14,27,100,1159,12,103,550000,2,1,1,39717,10
2495,585,41609,33202,3,5,1200,1,7,9,11,127,-2,32,11,36,140,1152,12,98,550000,3,2,1,39170,11
2496,683,41609,33202,3,5,1200,1,1,2,5,133,0,93,3,40,28,1161,12,107,550000,1,2,1,39755,5
2497,589,41609,33202,3,5,1200,1,4,12,20,131,0,9,23,38,380,1126,12,100,550000,2,2,1,39397,2
2498,760,41609,33202,3,5,1200,1,11,3,1,114,-2,3,22,23,100,1109,12,102,550000,2,2,1,38237,7
2499,854,41609,33202,3,5,1200,1,5,11,2,130,0,18,2,37,160,1073,12,100,550000,1,2,1,40111,3
2500,762,41609,33202,3,5,1200,1,12,1,19,113,1,30,12,21,260,1091,12,102,550000,1,2,1,38947,8
2501,590,41609,33202,3,5,1200,1,6,7,12,129,0,47,18,36,38,1086,12,100,550000,3,2,1,39494,4
2502,586,41609,33202,3,5,1200,1,9,8,23,126,0,6,7,33,100,1078,12,102,550000,2,3,4,39739,6
2503,457,41609,33202,3,5,1200,1,3,10,7,124,-7,6,1,38,140,1079,12,104,550000,2,2,1,39011,1
2504,277,41609,33202,3,5,1200,1,2,4,6,131,-2,7,6,40,240,1049,12,0,550000,2,2,1,38981,9
2505,18,41609,33203,3,4,1200,1,8,11,14,124,0,7,7,51,300,1068,12,100,725000,4,3,1,40257,11
2506,934,41609,33203,3,4,1200,1,9,4,9,122,0,18,22,49,140,1242,12,113,725000,2,2,1,39732,3
2507,70,41609,33203,3,4,1200,1,1,8,16,132,0,3,10,59,19,1091,12,111,725000,2,2,1,40060,2
2508,346,41609,33203,3,4,1200,1,6,12,8,126,-2,29,13,55,400,1115,12,95,725000,6,2,1,39120,10
2509,821,41609,33203,3,4,1200,1,11,2,19,117,-2,1,18,46,380,1107,12,102,725000,2,3,1,40055,9
2510,171,41609,33203,3,4,1200,1,2,6,5,132,0,38,3,59,68,1132,12,112,725000,1,1,1,39735,1
2511,822,41609,33203,3,4,1200,1,10,1,20,121,0,236,14,48,990,1196,12,101,725000,1,3,1,39373,12
2512,261,41609,33203,3,4,1200,1,7,9,23,125,0,9,20,52,80,1081,12,105,725000,1,2,1,39765,4
2513,349,41609,33203,3,4,1200,1,12,7,11,116,-2,18,6,45,810,1011,12,93,725000,1,2,1,40094,8
2514,475,41609,33203,3,4,1200,1,4,5,2,131,0,95,16,58,47,1167,12,109,725000,1,2,3,40132,6
2515,858,41609,33203,3,4,1200,1,5,3,12,130,0,1,12,57,990,1094,12,98,725000,4,6,1,40277,7
2516,935,41609,33203,3,4,1200,1,3,10,7,124,-7,48,9,58,450,1098,12,105,725000,6,4,1,39518,5
2517,99,41609,33204,5,3,1000,1,4,7,9,129,0,9,15,75,850,1167,13,106,1000000,1,2,3,40081,5
2518,763,41609,33204,5,3,1000,1,13,2,5,119,1,14,3,64,22,1188,13,117,1000000,2,7,1,40092,1
2519,859,41609,33204,5,3,1000,1,11,11,22,120,0,58,16,66,720,1044,13,106,1000000,1,3,1,40414,3
2520,810,41609,33204,5,3,1000,1,9,5,20,123,0,3,13,69,110,1099,13,112,1000000,1,7,1,40075,2
2521,707,41609,33204,5,3,1000,1,1,3,11,130,-2,1,13,78,990,1056,13,96,1000000,3,2,5,40290,12
2522,184,41609,33204,5,3,1000,1,7,12,23,127,0,1,20,73,88,1094,13,83,1000000,2,3,1,40114,11
2523,936,41609,33204,5,3,1000,1,8,6,6,124,-2,32,5,72,990,1086,13,107,1000000,1,2,1,39758,4
2524,708,41609,33204,5,3,1000,1,3,10,7,123,-7,22,21,76,400,1237,13,0,1000000,1,2,1,38642,6
2525,805,41609,33204,5,3,1000,1,5,1,2,128,0,9,10,74,31,1035,13,113,1000000,2,2,1,40079,9
2526,937,41609,33204,5,3,1000,1,2,8,14,131,0,1,24,77,990,1152,13,100,1000000,4,1,1,40229,10
2527,743,41609,33204,5,3,1000,1,6,4,16,128,0,237,19,74,59,1127,13,115,1000000,1,2,1,40066,7
2528,739,41609,33204,5,3,1000,1,12,9,19,117,-2,1,6,65,990,1011,13,107,1000000,3,1,1,40221,8
2529,531,41609,33205,3,5,1800,1,14,6,19,113,2,6,3,17,280,1077,14,98,550000,2,2,1,38259,9
2530,226,41609,33205,3,5,1800,1,6,4,20,129,0,1,13,36,100,1113,14,91,550000,1,2,1,39776,10
2531,653,41609,33205,3,5,1800,1,11,1,23,119,0,13,21,26,45,990,14,101,550000,1,2,1,39346,6
2532,938,41609,33205,3,5,1800,1,9,11,14,126,0,238,24,33,350,1104,14,85,550000,1,2,1,39742,11
2533,59,41609,33205,3,5,1800,1,10,5,9,124,0,239,20,31,630,1099,14,99,550000,1,2,1,40118,5
2534,234,41609,33205,3,5,1800,1,7,13,6,127,-2,37,5,36,68,1048,14,80,550000,2,2,1,39758,13
2535,532,41609,33205,3,5,1800,1,12,12,1,112,-2,1,22,21,100,1226,14,101,550000,2,2,3,39731,4
2536,939,41609,33205,3,5,1800,1,4,14,17,131,0,92,12,38,350,1110,14,101,550000,12,2,1,39195,8
2537,233,41609,33205,3,5,1800,1,1,9,2,133,0,7,23,40,47,1058,14,107,550000,2,2,1,39699,1
2538,668,41609,33205,3,5,1800,1,2,3,5,132,0,3,8,39,84,1132,14,104,550000,1,2,1,38655,2
2539,761,41609,33205,3,5,1800,1,13,7,12,114,0,9,4,21,490,1050,14,83,550000,2,2,1,39709,12
2540,36,41609,33205,3,5,1800,1,8,10,11,125,-2,7,11,34,83,1077,14,102,550000,6,2,1,39867,7
2541,156,41609,33205,3,5,1800,1,3,2,24,131,0,29,6,38,220,1035,14,0,550000,3,2,1,39512,14
2542,232,41609,33205,3,5,1800,1,5,8,16,130,0,3,19,37,310,1150,14,101,550000,1,2,1,39356,3
2543,45,41609,33206,3,4,1650,1,11,2,24,119,0,3,9,46,160,1039,14,96,725000,3,2,1,39477,13
2544,205,41609,33206,3,4,1650,1,1,5,11,131,-2,1,13,60,84,1210,14,101,725000,2,2,1,39740,11
2545,667,41609,33206,3,4,1650,1,4,6,14,127,0,7,6,54,990,1061,14,0,725000,4,3,3,40234,14
2546,163,41609,33206,3,4,1650,1,13,12,23,117,0,3,19,44,850,1020,14,95,725000,1,3,1,38620,12
2547,666,41609,33206,3,4,1650,1,9,10,16,122,0,31,1,49,84,1121,14,0,725000,2,2,1,38958,9
2548,486,41609,33206,3,4,1650,1,12,13,18,118,1,14,17,44,250,1132,14,105,725000,2,1,1,39358,8
2549,97,41609,33206,3,4,1650,1,3,4,22,129,0,46,8,56,590,1020,14,107,725000,3,2,4,39844,1
2550,106,41609,33206,3,4,1650,1,5,3,20,126,0,90,14,53,410,1157,14,104,725000,3,5,1,39882,5
2551,656,41609,33206,3,4,1650,1,14,7,6,112,1,9,22,40,140,1117,14,99,725000,1,3,1,38242,10
2552,47,41609,33206,3,4,1650,1,10,8,8,119,-2,3,21,48,200,1139,14,0,725000,1,1,1,39384,3
2553,167,41609,33206,3,4,1650,1,6,9,19,124,-2,29,20,53,410,1116,14,106,725000,1,2,1,39762,4
2554,654,41609,33206,3,4,1650,1,8,1,2,124,0,7,23,51,22,1125,14,111,725000,1,2,1,39041,2
2555,361,41609,33206,3,4,1650,1,7,11,5,125,0,7,3,52,52,1158,14,108,725000,2,1,4,40080,6
2556,875,41609,33207,5,4,1400,1,8,12,14,126,0,3,9,52,990,1108,14,98,725000,2,2,1,40115,13
2557,50,41609,33207,5,4,1400,1,4,7,6,130,-2,3,1,58,130,1174,14,93,725000,1,2,1,39363,14
2558,175,41609,33207,5,4,1400,1,10,8,5,124,0,9,11,50,200,1077,14,105,725000,2,2,1,39690,7
2559,618,41609,33207,5,4,1400,1,13,11,18,119,0,7,14,45,730,1108,14,100,725000,2,1,1,38271,8
2560,48,41609,33207,5,4,1400,1,5,1,20,131,0,9,13,57,44,1118,14,108,725000,2,2,4,39725,2
2561,524,41609,33207,5,4,1400,1,3,5,9,132,0,18,20,58,890,1029,14,102,725000,1,2,1,39748,9
2562,287,41609,33207,5,4,1400,1,2,14,16,133,0,88,17,59,160,1136,14,105,725000,1,2,1,39734,12
2563,464,41609,33207,5,4,1400,1,12,10,8,120,-2,9,5,48,700,1129,14,96,725000,2,2,3,40043,11
2564,271,41609,33207,5,4,1400,1,11,4,22,123,0,1,4,49,320,1022,14,104,725000,1,2,1,39763,4
2565,276,41609,33207,5,4,1400,1,14,13,11,114,-2,161,10,42,110,1034,14,96,725000,1,3,1,40076,10
2566,764,41609,33207,5,4,1400,1,9,3,24,126,0,9,23,52,290,1085,14,108,725000,1,2,1,40125,3
2567,774,41609,33207,5,4,1400,1,1,6,23,133,0,3,21,59,340,1225,14,105,725000,1,2,1,39336,5
2568,732,41609,33207,5,4,1400,1,6,2,2,130,0,3,2,56,30,1013,14,106,725000,2,3,1,39727,6
2569,68,41609,33207,5,4,1400,1,7,9,19,127,-2,9,18,55,40,1138,14,108,725000,2,4,1,39344,1
2570,303,41609,33208,3,3,1200,1,2,7,24,132,0,18,10,79,59,1187,12,119,1000000,1,2,1,40090,1
2571,78,41609,33208,3,3,1200,1,3,6,5,132,0,34,20,79,120,1075,12,97,1000000,4,3,1,39551,7
2572,306,41609,33208,3,3,1200,1,5,3,23,126,0,9,15,73,62,1131,12,107,1000000,6,2,1,39187,6
2573,301,41609,33208,3,3,1200,1,8,8,7,116,-7,79,14,70,710,1052,12,98,1000000,2,3,1,39312,10
2574,89,41609,33208,3,3,1200,1,6,9,2,125,0,1,17,72,36,1180,12,114,1000000,2,2,1,38992,3
2575,241,41609,33208,3,3,1200,1,9,11,9,121,0,29,13,68,990,1228,12,102,1000000,2,3,1,39351,5
2576,394,41609,33208,3,3,1200,1,4,10,20,130,0,1,18,77,110,1180,12,104,1000000,1,4,1,39347,4
2577,807,41609,33208,3,3,1200,1,1,5,22,133,0,137,8,80,340,1140,12,100,1000000,2,2,1,40448,8
2578,675,41609,33208,3,3,1200,1,7,12,16,124,0,37,19,71,28,1065,12,116,1000000,4,6,1,40260,2
2579,940,41609,33208,3,3,1200,1,10,1,11,117,-2,1,11,66,650,1029,12,91,1000000,3,2,1,40228,12
2580,674,41609,33208,3,3,1200,1,12,4,19,115,-2,13,9,64,840,1172,12,103,1000000,1,2,3,39697,9
2581,941,41609,33208,3,3,1200,1,11,2,1,116,-2,208,23,65,990,1128,12,96,1000000,1,2,3,40069,11
2582,79,41609,33209,3,2,1200,1,2,11,20,126,0,15,15,97,250,1111,12,108,1400000,2,3,1,39714,11
