,ccode,date,raceref,course,raceclass,n_dist,going,horseno,drawing,jockey,wt_carried,netadj,blinker,trainer,rating,odd_fn,weights,runners,latest_sr,purse,ctry,color_e,sex,foaldate,rank
7487,226,41769,33612,9,5,1400,3,12,12,1,118,-2,3,11,27,330,1103,14,0,550000,1,2,1,39776,0
7488,218,41769,33612,9,5,1400,3,14,13,35,117,1,404,9,23,200,1169,14,102,550000,2,2,1,40047,1
7489,683,41769,33612,9,5,1400,3,1,8,9,132,0,42,3,39,67,1170,14,100,550000,1,2,1,39755,0
7490,458,41769,33612,9,5,1400,3,7,14,3,123,0,405,21,30,120,1094,14,107,550000,2,1,1,40056,0
7491,224,41769,33612,9,5,1400,3,4,3,19,127,-2,7,7,36,76,1091,14,101,550000,1,2,3,40109,0
7492,788,41769,33612,9,5,1400,3,2,5,24,131,0,1,18,38,480,1025,14,99,550000,2,2,1,40505,0
7493,1209,41769,33613,9,4,1000,3,12,6,9,122,0,12,12,49,260,1165,14,83,725000,2,2,1,39352,0
7494,1045,41769,33613,9,4,1000,3,11,8,22,123,0,124,6,50,62,1175,14,106,725000,1,2,1,40453,1
7495,1130,41769,33613,9,4,1000,3,8,13,15,123,-2,131,3,52,990,1100,14,81,725000,2,2,1,40055,0
7496,1210,41769,33613,9,4,1000,3,6,7,16,125,0,58,19,52,88,1159,14,111,725000,2,4,1,40421,1
7497,1108,41769,33613,9,4,1000,3,9,2,8,123,-2,58,11,52,420,1123,14,89,725000,3,1,1,40261,0
7498,1154,41769,33613,9,4,1000,3,5,3,3,125,0,1,2,52,53,1127,14,101,725000,1,4,1,40454,0
7499,1211,41769,33613,9,4,1000,3,2,10,6,128,-2,1,1,57,990,980,14,69,725000,7,4,1,40305,0
7500,1075,41769,33613,9,4,1000,3,1,12,13,126,-5,18,13,58,990,1007,14,87,725000,2,2,1,40098,0
7501,1212,41769,33613,9,4,1000,3,10,5,19,123,-2,169,17,52,620,1172,14,98,725000,2,3,1,40427,0
7502,19,41769,33613,9,4,1000,3,3,4,5,128,0,9,9,55,29,1224,14,109,725000,2,2,1,40139,0
7503,1213,41769,33613,9,4,1000,3,7,11,51,125,0,1,10,52,76,1073,14,109,725000,1,2,1,40478,1
7504,926,41769,33613,9,4,1000,3,14,9,1,116,-2,3,14,45,420,1233,14,91,725000,2,2,1,39696,0
7505,1165,41769,33613,9,4,1000,3,4,14,4,125,0,9,7,52,110,1208,14,97,725000,1,1,1,40480,0
7506,1132,41769,33613,9,4,1000,3,13,1,10,121,0,30,15,48,130,1196,14,91,725000,2,2,1,40493,0
7507,1087,41769,33614,3,4,1200,5,9,8,13,115,-5,1,13,46,620,1219,12,53,725000,2,3,1,40029,0
7508,623,41769,33614,3,4,1200,5,7,10,10,126,0,7,6,52,170,1173,12,0,725000,2,2,1,40055,0
7509,39,41769,33614,3,4,1200,5,1,3,51,133,0,21,7,59,70,1147,12,109,725000,2,1,1,40092,1
7510,425,41769,33614,3,4,1200,5,10,5,4,118,0,340,24,44,46,1154,12,102,725000,6,2,3,39867,0
7511,46,41769,33614,3,4,1200,5,5,6,35,126,0,406,23,52,79,1038,12,110,725000,1,3,3,39769,1
7512,170,41769,33614,3,4,1200,5,12,2,52,117,0,3,12,43,73,1112,12,92,725000,1,2,1,39349,0
7513,253,41769,33614,3,4,1200,5,2,4,9,130,0,9,22,56,180,1272,12,77,725000,2,5,1,38956,0
7514,697,41769,33614,3,4,1200,5,11,1,3,118,0,13,18,44,50,1196,12,109,725000,2,2,1,40410,1
7515,1214,41769,33614,3,4,1200,5,8,12,24,125,0,7,17,51,140,1218,12,98,725000,2,2,1,39761,0
7516,627,41769,33614,3,4,1200,5,4,11,22,128,0,3,3,54,110,1147,12,49,725000,1,2,1,39735,0
7517,996,41769,33614,3,4,1200,5,3,7,5,130,0,32,2,56,160,1259,12,112,725000,1,1,1,40492,0
7518,537,41769,33614,3,4,1200,5,6,9,16,126,0,3,21,52,210,1144,12,103,725000,1,2,1,39352,0
7519,1067,41769,33615,9,4,1400,3,12,10,8,115,-2,3,11,44,990,964,14,96,725000,1,1,1,40078,0
7520,1042,41769,33615,9,4,1400,3,8,11,1,118,-2,14,22,47,990,1130,14,101,725000,2,2,1,40436,0
7521,155,41769,33615,9,4,1400,3,7,9,52,124,0,3,1,51,190,1159,14,100,725000,1,2,1,38996,0
7522,328,41769,33615,9,4,1400,3,3,1,51,128,0,30,15,55,86,1243,14,106,725000,6,2,1,39512,0
7523,843,41769,33615,9,4,1400,3,1,13,22,133,0,3,9,60,160,1158,14,110,725000,1,2,3,40074,1
7524,1017,41769,33615,9,4,1400,3,10,8,15,116,-2,1,23,45,240,1073,14,106,725000,2,2,1,40452,0
7525,1051,41769,33615,9,4,1400,3,4,14,3,127,0,1,5,54,56,1086,14,108,725000,1,3,1,40460,1
7526,42,41769,33615,9,4,1400,3,14,12,13,110,-5,1,8,42,890,1066,14,98,725000,2,3,1,39725,0
7527,83,41769,33615,9,4,1400,3,2,4,5,131,0,46,19,58,59,1113,14,105,725000,2,2,1,39698,0
7528,1019,41769,33615,9,4,1400,3,11,3,6,116,-2,23,13,45,990,1083,14,104,725000,2,2,1,40445,0
7529,1158,41769,33615,9,4,1400,3,5,7,16,125,0,18,17,52,71,1083,14,102,725000,1,2,1,40485,0
7530,556,41769,33615,9,4,1400,3,13,5,4,116,0,3,3,43,130,1041,14,101,725000,1,2,1,40053,0
7531,933,41769,33615,9,4,1400,3,9,2,35,120,0,136,10,47,66,1057,14,102,725000,2,1,1,40499,1
7532,1088,41769,33615,9,4,1400,3,6,6,19,123,-2,1,7,52,51,1029,14,106,725000,1,2,1,40479,0
7533,587,41769,33616,9,4,1600,3,4,9,16,130,0,1,13,56,86,1049,14,104,725000,1,2,1,39730,0
7534,929,41769,33616,9,4,1600,3,12,8,19,115,-2,131,21,43,530,1144,14,97,725000,2,2,1,40422,0
7535,554,41769,33616,9,4,1600,3,2,1,22,131,0,1,9,57,41,1179,14,110,725000,2,2,1,40066,1
7536,870,41769,33616,9,4,1600,3,7,11,35,126,0,257,16,52,97,1151,14,103,725000,1,1,1,40498,1
7537,876,41769,33616,9,4,1600,3,3,13,4,130,0,7,7,56,72,1090,14,104,725000,1,2,1,39727,0
7538,838,41769,33616,9,4,1600,3,5,5,24,129,0,14,3,55,110,1118,14,0,725000,1,2,3,39752,0
7539,1033,41769,33616,9,4,1600,3,6,12,51,127,0,337,10,53,450,1125,14,101,725000,3,2,1,40260,0
7540,560,41769,33616,9,4,1600,3,1,4,5,133,0,7,14,59,62,1211,14,94,725000,1,2,1,39751,0
7541,548,41769,33616,9,4,1600,3,8,10,9,125,0,3,1,51,77,1052,14,0,725000,1,1,4,40104,0
7542,165,41769,33616,9,4,1600,3,14,14,8,112,-2,3,9,40,180,1102,14,98,725000,1,2,1,39362,0
7543,376,41769,33616,9,4,1600,3,11,6,15,119,-2,407,17,47,220,1074,14,96,725000,2,2,1,39738,0
7544,1120,41769,33616,9,4,1600,3,13,7,3,117,0,7,23,43,160,1136,14,98,725000,2,2,1,39714,0
7545,321,41769,33616,9,4,1600,3,10,3,52,121,0,9,19,47,310,1054,14,105,725000,2,2,1,40091,1
7546,1181,41769,33616,9,4,1600,3,9,2,13,119,-5,30,15,50,990,1228,14,71,725000,1,2,1,40483,0
7547,1054,41769,33617,9,3,1000,3,3,8,22,128,0,1,9,74,240,1067,14,116,1000000,6,2,1,40223,1
7548,1063,41769,33617,9,3,1000,3,1,10,5,133,0,23,2,79,19,1184,14,119,1000000,1,2,1,40113,1
7549,469,41769,33617,9,3,1000,3,11,9,1,117,-2,30,15,65,180,1219,14,104,1000000,6,3,1,39566,0
7550,474,41769,33617,9,3,1000,3,5,6,52,126,0,370,22,72,85,1203,14,112,1000000,2,2,1,39732,0
7551,1215,41769,33617,9,3,1000,3,2,5,19,126,-2,1,21,74,990,1253,14,96,1000000,2,2,1,40493,0
7552,183,41769,33617,9,3,1000,3,9,4,16,122,0,1,19,68,98,1204,14,112,1000000,2,1,1,40093,0
7553,478,41769,33617,9,3,1000,3,13,14,35,117,0,214,9,63,52,1071,14,111,1000000,2,5,1,40069,1
7554,1083,41769,33617,9,3,1000,3,14,3,13,110,-5,18,13,61,990,1019,14,101,1000000,1,2,1,40413,0
7555,1178,41769,33617,9,3,1000,3,7,11,9,124,0,14,20,75,990,1038,14,92,1000000,3,3,1,40622,0
7556,1216,41769,33617,9,3,1000,3,10,2,24,121,0,1,18,67,990,1071,14,110,1000000,2,2,1,40418,0
7557,71,41769,33617,9,3,1000,3,4,13,15,125,-2,408,5,73,420,1148,14,100,1000000,2,2,1,38964,0
7558,804,41769,33617,9,3,1000,3,12,7,3,119,0,7,6,65,91,1078,14,99,1000000,2,3,1,40403,0
7559,992,41769,33617,9,3,1000,3,8,1,6,120,-2,1,23,68,680,1140,14,108,1000000,3,2,1,40297,0
7560,659,41769,33618,3,3,1200,5,7,4,1,120,-2,38,3,68,110,1068,12,112,1000000,3,4,4,39862,0
7561,904,41769,33618,3,3,1200,5,4,6,3,126,0,30,21,72,23,1056,12,119,1000000,2,1,1,40091,1
7562,394,41769,33618,3,3,1200,5,6,11,19,120,-2,1,18,68,700,1155,12,96,1000000,1,4,1,39347,0
7563,937,41769,33618,3,3,1200,5,11,5,16,120,2,126,24,64,160,1121,12,110,1000000,4,1,1,40229,0
7564,76,41769,33618,3,3,1200,5,1,1,24,132,0,32,3,78,48,1124,12,116,1000000,2,2,1,39378,1
7565,181,41769,33618,3,3,1200,5,3,10,51,127,0,45,7,73,130,1146,12,112,1000000,6,2,1,40263,1
7566,784,41769,33618,3,3,1200,5,9,7,9,120,0,1,22,66,560,1066,12,56,1000000,3,2,1,40251,0
7567,70,41769,33618,3,3,1200,5,2,9,4,131,0,3,10,77,59,1098,12,113,1000000,2,2,1,40060,0
7568,89,41769,33618,3,3,1200,5,8,12,5,120,0,1,17,66,150,1181,12,107,1000000,2,2,1,38992,0
7569,807,41769,33618,3,3,1200,5,12,2,52,118,1,7,8,63,440,1129,12,94,1000000,2,2,1,40448,0
7570,1191,41769,33618,3,3,1200,5,10,8,6,118,-2,14,9,66,990,985,12,100,1000000,2,3,1,40429,0
7571,567,41769,33618,3,3,1200,5,5,3,22,124,0,18,16,70,150,1180,12,95,1000000,3,2,3,40208,0
7572,1040,41769,33619,9,3,1400,3,2,11,51,133,0,391,10,80,69,1295,14,112,1000000,1,2,1,40092,0
7573,101,41769,33619,9,3,1400,3,9,4,19,119,-2,7,7,68,110,1061,14,111,1000000,3,2,1,39499,0
7574,1177,41769,33619,9,3,1400,3,8,5,8,119,-2,1,1,68,990,1106,14,100,1000000,7,11,1,39947,0
7575,1160,41769,33619,9,3,1400,3,11,3,5,120,2,18,6,65,430,1089,14,104,1000000,2,2,1,40453,0
7576,746,41769,33619,9,3,1400,3,3,13,24,128,0,29,17,75,470,1094,14,113,1000000,2,2,1,39384,0
7577,579,41769,33619,9,3,1400,3,12,9,52,118,0,258,2,65,290,1048,14,111,1000000,6,3,1,39929,1
7578,307,41769,33619,9,3,1400,3,5,1,13,118,-5,9,15,70,130,1130,14,110,1000000,2,2,1,39376,0
7579,1161,41769,33619,9,3,1400,3,13,6,1,114,-2,45,17,68,990,1152,14,95,1000000,7,2,1,40601,0
7580,936,41769,33619,9,3,1400,3,14,12,4,116,0,32,5,63,220,1079,14,0,1000000,1,2,1,39758,0
7581,1089,41769,33619,9,3,1400,3,4,7,3,123,0,13,19,70,22,1229,14,116,1000000,2,2,1,40062,1
7582,1092,41769,33619,9,3,1400,3,10,8,16,120,0,214,13,67,75,1054,14,104,1000000,6,2,1,39954,0
7583,1217,41769,33619,9,3,1400,3,1,14,9,133,0,23,23,80,990,1103,14,107,1000000,2,2,1,40450,0
7584,99,41769,33619,9,3,1400,3,7,10,6,119,-2,30,15,68,260,1164,14,94,1000000,1,2,3,40081,0
7585,1173,41769,33619,9,3,1400,3,6,2,35,123,0,64,16,70,66,1061,14,113,1000000,2,2,3,40078,1
7586,1174,41769,33620,9,2,1600,3,12,2,52,118,0,1,24,83,990,1059,14,87,1400000,7,2,1,40310,0
7587,961,41769,33620,9,2,1600,3,4,4,16,126,0,219,17,91,130,1053,14,115,1400000,4,3,4,40233,0
7588,1016,41769,33620,9,2,1600,3,6,7,9,125,0,9,15,90,950,1214,14,114,1400000,4,6,1,40257,0
7589,397,41769,33620,9,2,1600,3,9,6,5,120,0,7,23,85,730,1194,14,110,1400000,1,2,1,39406,0
7590,523,41769,33620,9,2,1600,3,1,12,51,133,0,7,6,98,86,1083,14,124,1400000,2,2,1,40094,0
7591,755,41769,33620,9,2,1600,3,10,9,19,117,-2,1,20,84,310,1197,14,109,1400000,1,2,1,38995,0
7592,1072,41769,33620,9,2,1600,3,5,8,8,123,-2,1,10,90,220,1106,14,114,1400000,2,2,1,40118,1
7593,576,41769,33620,9,2,1600,3,14,3,4,116,0,9,4,81,87,1107,14,116,1400000,3,2,9,40214,1
7594,214,41769,33620,9,2,1600,3,3,14,3,128,0,7,5,93,60,1142,14,112,1400000,2,3,1,40114,0
7595,680,41769,33620,9,2,1600,3,8,1,6,118,-2,1,9,85,990,1068,14,112,1400000,5,2,3,39699,0
7596,103,41769,33620,9,2,1600,3,13,13,1,115,-2,38,18,82,180,1138,14,113,1400000,3,2,1,39564,0
7597,1066,41769,33620,9,2,1600,3,7,10,22,124,0,131,16,89,57,1072,14,122,1400000,6,2,1,40238,1
7598,319,41769,33620,9,2,1600,3,2,11,35,128,0,13,16,93,39,1084,14,115,1400000,2,2,1,40058,0
7599,316,41769,33620,9,2,1600,3,11,5,24,119,0,337,10,84,72,1060,14,117,1400000,2,2,1,40126,0
7600,928,41773,33621,4,5,1000,1,2,3,3,132,0,289,3,39,40,1191,12,104,550000,1,2,1,40424,0
7601,762,41773,33621,4,5,1000,1,12,6,10,113,0,30,12,12,220,1100,12,101,550000,1,2,1,38947,0
7602,840,41773,33621,4,5,1000,1,5,2,24,128,0,46,4,35,110,1131,12,101,550000,1,3,1,40051,1
7603,223,41773,33621,4,5,1000,1,3,12,22,131,0,7,1,38,110,1078,12,102,550000,3,2,1,39540,0
7604,822,41773,33621,4,5,1000,1,9,7,19,115,-2,322,14,24,280,1180,12,0,550000,1,3,1,39373,0
7605,821,41773,33621,4,5,1000,1,6,4,5,126,0,175,18,33,68,1084,12,94,550000,2,3,1,40055,0
7606,418,41773,33621,4,5,1000,1,7,9,9,123,0,1,12,30,110,1031,12,101,550000,6,3,1,39558,1
7607,455,41773,33621,4,5,1000,1,4,11,51,131,0,3,7,38,300,1118,12,98,550000,1,3,1,39014,0
7608,586,41773,33621,4,5,1000,1,10,1,1,111,-2,31,7,18,56,1085,12,99,550000,2,3,4,39739,0
7609,131,41773,33621,4,5,1000,1,11,10,4,113,0,58,11,13,170,1218,12,100,550000,2,2,1,39007,0
7610,620,41773,33621,4,5,1000,1,1,8,7,126,-7,58,9,40,210,1044,12,94,550000,1,2,1,40140,0
7611,351,41773,33621,4,5,1000,1,8,5,35,123,0,93,18,30,63,1033,12,100,550000,2,2,3,40090,1
7612,1184,41773,33622,4,4,1200,1,6,9,15,121,-2,86,20,50,990,1012,12,83,725000,2,2,1,40480,0
7613,1009,41773,33622,4,4,1200,1,10,4,19,115,-2,1,18,44,990,1060,12,101,725000,1,2,1,40059,0
7614,50,41773,33622,4,4,1200,1,2,3,13,127,-5,3,1,59,100,1179,12,109,725000,1,2,1,39363,0
7615,1196,41773,33622,4,4,1200,1,3,1,10,125,0,9,15,52,270,1094,12,96,725000,2,1,1,40420,0
7616,423,41773,33622,4,4,1200,1,8,11,35,120,0,409,22,47,25,1128,12,107,725000,1,2,1,40095,1
7617,723,41773,33622,4,4,1200,1,9,7,24,120,1,3,19,46,420,1132,12,102,725000,2,2,1,40079,0
7618,974,41773,33622,4,4,1200,1,1,8,5,133,0,18,13,60,41,1062,12,109,725000,1,2,1,40506,1
7619,62,41773,33622,4,4,1200,1,12,10,8,111,-2,26,11,40,250,1050,12,100,725000,1,2,1,38274,0
7620,145,41773,33622,4,4,1200,1,5,12,51,124,0,391,10,51,280,1145,12,105,725000,3,2,1,39918,0
7621,123,41773,33622,4,4,1200,1,11,6,3,117,1,1,3,43,110,1118,12,103,725000,1,1,1,38970,0
7622,1074,41773,33622,4,4,1200,1,7,2,4,120,0,3,12,47,40,1158,12,107,725000,2,1,1,40118,1
7623,1198,41773,33622,4,4,1200,1,4,5,1,123,-2,7,6,52,990,1072,12,90,725000,2,2,1,40456,0
7624,1036,41773,33623,4,4,1200,1,7,9,9,129,0,1,9,56,120,1070,12,107,725000,2,4,1,40096,1
7625,622,41773,33623,4,4,1200,1,3,2,5,132,0,1,23,59,19,1129,12,106,725000,2,1,1,40467,0
7626,1187,41773,33623,4,4,1200,1,10,11,51,125,0,1,1,52,620,1072,12,98,725000,2,2,1,40437,0
7627,1064,41773,33623,4,4,1200,1,4,5,22,130,0,108,4,62,990,1008,12,105,725000,3,2,1,40583,0
7628,190,41773,33623,4,4,1200,1,1,12,7,126,-7,3,22,60,460,1079,12,103,725000,1,2,1,38227,0
7629,176,41773,33623,4,4,1200,1,6,6,1,128,-2,11,18,57,170,1108,12,104,725000,2,2,1,39325,0
7630,869,41773,33623,4,4,1200,1,12,10,19,115,-2,26,14,44,990,1023,12,0,725000,1,2,1,40487,0
7631,1146,41773,33623,4,4,1200,1,8,7,15,123,-2,3,17,52,920,1156,12,82,725000,2,3,3,40397,0
7632,1149,41773,33623,4,4,1200,1,9,4,3,125,0,1,12,52,37,1058,12,107,725000,2,3,1,40414,1
7633,177,41773,33623,4,4,1200,1,11,8,10,119,0,309,20,46,320,1097,12,98,725000,2,3,1,38977,0
7634,983,41773,33623,4,4,1200,1,2,3,4,132,0,3,7,59,130,1051,12,110,725000,6,3,1,40222,1
7635,872,41773,33623,4,4,1200,1,5,1,35,130,0,3,13,57,78,1090,12,103,725000,1,2,1,40134,0
7636,36,41773,33624,4,4,1800,1,6,5,1,122,-2,7,11,51,130,1057,11,100,725000,6,2,1,39867,0
7637,629,41773,33624,4,4,1800,1,8,6,24,123,0,13,23,50,150,987,11,103,725000,1,3,1,39696,0
7638,702,41773,33624,4,4,1800,1,2,2,51,132,0,45,2,59,53,1128,11,110,725000,3,2,1,39929,1
7639,202,41773,33624,4,4,1800,1,7,3,7,116,-7,1,14,50,65,1054,11,106,725000,1,2,1,39698,1
7640,602,41773,33624,4,4,1800,1,1,11,5,133,0,7,6,60,86,1145,11,106,725000,1,2,1,39735,0
7641,430,41773,33624,4,4,1800,1,3,7,10,131,0,3,19,58,110,1124,11,106,725000,1,1,1,39398,1
7642,689,41773,33624,4,4,1800,1,11,1,8,111,-2,1,1,39,670,1125,11,93,725000,1,2,1,38633,0
7643,630,41773,33624,4,4,1800,1,10,4,19,114,1,64,22,42,40,1170,11,101,725000,1,2,1,40052,0
7644,208,41773,33624,4,4,1800,1,5,8,22,126,0,1,7,53,96,1222,11,0,725000,1,2,1,39355,0
7645,268,41773,33624,4,4,1800,1,9,9,3,122,0,1,3,49,67,1077,11,101,725000,3,2,1,39883,0
7646,1034,41773,33624,4,4,1800,1,4,10,13,125,-5,30,15,57,990,994,11,106,725000,6,3,1,39933,0
7647,524,41773,33625,4,4,1650,1,2,7,24,130,0,410,20,57,250,1032,12,97,725000,1,2,1,39748,0
7648,45,41773,33625,4,4,1650,1,6,6,7,115,-7,6,9,49,190,1042,12,109,725000,3,2,1,39477,1
7649,1052,41773,33625,4,4,1650,1,11,9,8,115,-2,62,17,44,990,1174,12,98,725000,1,2,1,40496,0
7650,56,41773,33625,4,4,1650,1,12,10,10,116,0,1,19,43,160,1058,12,106,725000,2,2,3,40098,0
7651,451,41773,33625,4,4,1650,1,3,8,19,126,-2,7,18,55,990,1063,12,0,725000,3,2,1,38449,0
7652,362,41773,33625,4,4,1650,1,5,2,1,122,-2,7,22,51,77,1209,12,0,725000,3,2,1,39563,0
7653,889,41773,33625,4,4,1650,1,10,1,22,120,1,7,1,46,77,1039,12,110,725000,2,2,1,39704,1
7654,911,41773,33625,4,4,1650,1,1,3,3,131,0,9,15,58,24,1103,12,100,725000,3,2,5,40249,0
7655,552,41773,33625,4,4,1650,1,9,4,9,120,0,1,14,47,58,1044,12,98,725000,3,4,1,40277,0
7656,624,41773,33625,4,4,1650,1,4,5,4,128,0,7,7,55,190,1131,12,103,725000,1,1,1,40142,0
7657,6,41773,33625,4,4,1650,1,7,11,5,122,0,7,6,49,180,1106,12,103,725000,1,4,1,40103,0
7658,182,41773,33625,4,4,1650,1,8,12,35,120,0,3,13,47,100,1070,12,107,725000,1,2,3,39701,1
7659,568,41773,33626,4,3,1650,1,9,3,24,122,0,7,20,66,47,1147,12,114,1000000,1,2,3,39737,1
7660,519,41773,33626,4,3,1650,1,6,4,35,126,0,46,16,70,58,1122,12,105,1000000,1,2,1,39731,0
7661,323,41773,33626,4,3,1650,1,2,11,51,131,0,411,10,75,160,1052,12,110,1000000,3,2,1,40288,1
7662,320,41773,33626,4,3,1650,1,4,12,3,128,0,71,17,72,210,1013,12,113,1000000,2,2,1,39022,0
7663,873,41773,33626,4,3,1650,1,10,5,19,119,-2,9,11,65,810,1060,12,109,1000000,3,2,1,39150,0
7664,1117,41773,33626,4,3,1650,1,5,10,10,126,0,23,15,70,500,1119,12,113,1000000,1,3,1,40111,0
7665,905,41773,33626,4,3,1650,1,12,6,8,115,-2,3,1,61,68,1092,12,101,1000000,1,2,1,40051,0
7666,613,41773,33626,4,3,1650,1,1,8,22,133,0,6,7,77,98,1183,12,113,1000000,1,2,1,39760,1
7667,704,41773,33626,4,3,1650,1,8,2,5,123,0,7,13,67,28,1066,12,111,1000000,2,3,1,40074,0
7668,815,41773,33626,4,3,1650,1,7,7,9,124,0,29,19,68,420,983,12,108,1000000,3,2,1,40250,0
7669,378,41773,33626,4,3,1650,1,3,1,4,129,0,37,4,73,240,1153,12,111,1000000,3,2,1,39583,0
7670,859,41773,33627,4,3,1200,1,4,10,35,128,0,3,16,75,100,1039,12,110,1000000,1,3,1,40414,0
7671,365,41773,33627,4,3,1200,1,2,9,19,128,-2,22,3,77,990,1105,12,0,1000000,1,2,1,39730,0
7672,948,41773,33627,4,3,1200,1,7,2,5,122,0,14,20,69,17,1143,12,115,1000000,6,2,1,40272,1
7673,606,41773,33627,4,3,1200,1,6,3,8,124,-2,1,1,73,80,1034,12,96,1000000,3,3,1,39873,0
7674,1172,41773,33627,4,3,1200,1,8,4,1,115,-2,1,18,64,510,1220,12,98,1000000,2,3,1,40498,0
7675,193,41773,33627,4,3,1200,1,5,6,24,127,0,3,17,74,140,1250,12,0,1000000,2,3,1,38583,0
7676,927,41773,33627,4,3,1200,1,1,8,7,126,-7,7,14,80,140,1005,12,114,1000000,6,2,4,39552,1
7677,251,41773,33627,4,3,1200,1,11,5,15,113,1,13,11,61,590,1078,12,95,1000000,1,2,1,39748,0
7678,169,41773,33627,4,3,1200,1,12,7,4,114,0,3,7,61,110,1157,12,105,1000000,2,2,1,39390,0
7679,741,41773,33627,4,3,1200,1,10,1,13,110,-5,18,23,62,450,1086,12,109,1000000,2,2,1,40056,1
7680,105,41773,33627,4,3,1200,1,3,11,51,129,0,44,13,76,140,1151,12,108,1000000,2,3,1,39742,0
7681,417,41773,33627,4,3,1200,1,9,12,10,116,0,7,15,63,230,1096,12,100,1000000,2,3,1,40084,0
7682,422,41773,33628,4,3,1200,1,9,9,4,116,0,37,7,63,73,1065,12,107,1000000,1,2,1,40086,0
7683,370,41773,33628,4,3,1200,1,4,8,51,127,0,64,14,74,66,1210,12,112,1000000,3,2,1,40275,1
7684,1116,41773,33628,4,3,1200,1,5,3,35,125,0,40,16,77,170,1109,12,102,1000000,3,4,1,40588,0
7685,188,41773,33628,4,3,1200,1,10,6,10,115,0,30,15,62,45,1067,12,107,1000000,2,2,1,40104,1
7686,435,41773,33628,4,3,1200,1,6,4,7,118,-7,1,2,72,220,1115,12,97,1000000,6,3,1,39190,0
7687,581,41773,33628,4,3,1200,1,11,7,19,114,2,1,19,61,990,1099,12,93,1000000,2,2,5,40075,0
7688,312,41773,33628,4,3,1200,1,3,10,5,131,0,1,13,78,79,1123,12,112,1000000,1,4,1,40049,0
7689,640,41773,33628,4,3,1200,1,1,11,9,133,0,7,20,80,160,1186,12,111,1000000,1,3,1,39763,1
7690,1056,41773,33628,4,3,1200,1,8,1,3,118,0,1,12,65,29,1174,12,107,1000000,2,2,1,40117,0
7691,676,41773,33628,4,3,1200,1,2,5,22,132,0,7,4,79,150,1192,12,105,1000000,1,1,1,39032,0
7692,1080,41773,33628,4,3,1200,1,12,2,8,111,-2,1,1,64,990,1021,12,91,1000000,6,2,1,40627,0
7693,902,41776,33629,5,4,1200,3,9,4,22,121,0,30,9,48,270,1129,12,104,725000,1,2,1,40100,1
7694,1169,41776,33629,5,4,1200,3,4,8,12,125,0,9,23,52,250,1099,12,95,725000,2,2,1,40429,0
7695,1079,41776,33629,5,4,1200,3,10,2,35,118,0,1,4,45,52,1067,12,107,725000,2,2,1,40470,1
7696,1218,41776,33629,5,4,1200,3,7,7,5,125,0,58,2,52,35,1115,12,109,725000,1,2,1,40467,1
7697,1182,41776,33629,5,4,1200,3,2,5,21,126,0,337,11,53,45,1071,12,84,725000,1,2,1,40479,0
7698,1148,41776,33629,5,4,1200,3,5,3,19,123,-2,1,18,52,260,1083,12,81,725000,2,2,1,40500,0
7699,1144,41776,33629,5,4,1200,3,8,6,9,124,0,9,13,51,120,1031,12,100,725000,2,3,1,40495,0
7700,5,41776,33629,5,4,1200,3,11,9,10,116,0,4,5,43,290,1041,12,101,725000,1,1,2,39026,0
7701,1156,41776,33629,5,4,1200,3,1,11,51,133,0,215,17,65,990,1043,12,112,725000,6,2,1,40588,0
7702,482,41776,33629,5,4,1200,3,12,10,15,114,-2,3,12,43,510,1185,12,98,725000,2,2,1,39707,0
7703,1193,41776,33629,5,4,1200,3,6,1,8,123,-2,7,22,52,39,1069,12,98,725000,2,2,1,39375,0
7704,1001,41776,33630,5,5,1600,3,11,2,7,117,-7,1,9,31,760,1060,14,95,550000,1,1,4,39757,0
7705,205,41776,33630,5,5,1600,3,7,13,3,131,0,1,13,38,75,1185,14,103,550000,2,2,1,39740,1
7706,687,41776,33630,5,5,1600,3,10,3,24,128,0,13,21,35,59,1078,14,102,550000,3,3,1,39540,0
7707,796,41776,33630,5,5,1600,3,13,5,5,123,0,2,11,30,42,1053,14,100,550000,1,1,1,39756,0
7708,863,41776,33630,5,5,1600,3,6,12,51,131,0,1,1,38,100,1175,14,100,550000,1,1,1,40143,1
7709,854,41776,33630,5,5,1600,3,2,6,35,133,0,170,2,40,65,1084,14,102,550000,1,2,1,40111,0
7710,237,41776,33630,5,5,1600,3,9,1,12,128,0,82,3,35,620,1016,14,101,550000,9,3,1,39702,0
7711,663,41776,33630,5,5,1600,3,12,10,13,119,-5,7,18,31,990,1129,14,92,550000,4,1,1,39168,0
7712,55,41776,33630,5,5,1600,3,8,14,4,129,0,7,19,36,200,1223,14,99,550000,2,3,3,39687,1
7713,618,41776,33630,5,5,1600,3,1,9,19,131,-2,7,14,40,100,1116,14,106,550000,2,1,1,38271,0
7714,978,41776,33630,5,5,1600,3,3,8,22,132,0,95,8,39,200,1048,14,92,550000,1,4,1,40433,0
7715,633,41776,33630,5,5,1600,3,5,11,8,130,-2,44,17,39,210,1111,14,105,550000,2,2,1,39339,0
7716,684,41776,33630,5,5,1600,3,14,7,21,118,0,13,15,25,89,1040,14,103,550000,2,2,4,39691,0
7717,161,41776,33630,5,5,1600,3,4,4,9,132,0,18,22,39,280,1110,14,102,550000,3,2,1,39205,0
